,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,liveness,popularity
Claire Lynch,0.5671999999999999,0.4406,0.7283999999999999,134.70800000000003,0.7602,0.006886329000000001,0.03330999999999999,0.12711,26
Husky,0.5789000000000001,0.4931,0.45330000000000004,124.56209999999999,0.5113000000000001,0.1801606,0.03542,0.11861,35
KILLSWSH,0.6535,0.6705,0.29997,125.7393,0.2178718,0.229480627,0.11815999999999997,0.15106000000000003,17
Mohamed Hamaki,0.6902,0.6155999999999999,0.6378999999999999,96.9624,0.32367,0.000701764,0.060250000000000005,0.08271,57
Artwork Sounds,0.7448000000000001,0.5468,0.5149,113.70540000000001,0.034567799999999996,0.15684900000000002,0.058550000000000005,0.14855999999999997,40
Short Stack,0.5349,0.9179,0.6295,137.12630000000001,0.0064259,8.683899999999999e-05,0.06578999999999999,0.28918,35
Melle Brown,0.7402,0.7922,0.5983,123.101,0.04661699999999999,0.287826,0.08276000000000001,0.10572999999999999,27
Willy Crook,0.7545,0.5890000000000001,0.7668999999999999,108.2634,0.43011999999999995,0.13484095000000001,0.04566,0.15239,38
The Veronicas,0.6036,0.7909000000000002,0.5338,124.9856,0.08685,0.013852055999999998,0.07145,0.20477999999999996,54
Joey Cool,0.7433,0.7534000000000001,0.441,111.92190000000001,0.18378000000000003,6.78e-07,0.17202,0.28613999999999995,50
Aya Nakamura,0.7905,0.6252,0.6681,135.31650000000002,0.18455000000000002,0.000990582,0.17948000000000003,0.13973,70
Uzeb,0.6566,0.46669,0.7807000000000001,115.09670000000001,0.28733,0.7224999999999999,0.04316,0.13343,19
TORA,0.5936999999999999,0.4880999999999999,0.5321,112.35150000000002,0.45651100000000006,0.16017840300000002,0.08851,0.18568,27
Novelist,0.7475,0.6790999999999999,0.5827,124.82429999999997,0.1459155,0.12633076000000001,0.21086,0.23247,44
Komorebi,0.40447999999999995,0.4387,0.33646,120.32530000000001,0.32421823,0.27993700000000005,0.03308,0.18025999999999998,30
LADAMA,0.7253000000000001,0.6493000000000001,0.5492,119.6008,0.23858000000000001,0.17770043999999996,0.04893,0.11939999999999999,18
Ann Morrison,0.47029999999999994,0.27354999999999996,0.42377000000000004,116.73090000000002,0.8545999999999999,0.008773679000000001,0.16062,0.27207,17
Antipole,0.6204,0.8371999999999999,0.5314,125.492,0.12737697,0.54061,0.0329,0.27410000000000007,31
Justin Wellington,0.7473000000000001,0.7642,0.7522,121.98909999999998,0.14740999999999999,0.00026144399999999995,0.062329999999999997,0.10754999999999999,53
Charlie Watts,0.4798000000000001,0.5183,0.48519999999999996,106.26410000000001,0.568,0.5477000000000001,0.07221999999999999,0.46801000000000004,32
The Difference Between,0.38029999999999997,0.8415999999999999,0.16487999999999997,132.212,0.19560223999999998,0.16875643,0.09891,0.26057,10
Pat Green,0.579,0.7211000000000001,0.5719,128.57150000000001,0.2153,0.00020895900000000002,0.03745999999999999,0.12610000000000002,45
Juanse,0.6373,0.6994,0.6950999999999999,120.91990000000001,0.09426749999999999,0.020923390000000004,0.04928,0.28107,32
Xvngo,0.5046999999999999,0.7147,0.3646,120.36779999999999,0.29020999999999997,0.20959789200000004,0.07272,0.40266,13
Văn Mai Hương,0.5378000000000001,0.44060000000000005,0.388,135.0447,0.72044,0.0035771899999999996,0.05386,0.1193,49
Black Violin,0.5325,0.6607000000000001,0.39316000000000006,133.3625,0.20959380000000002,0.22498040000000002,0.11296000000000002,0.18919000000000002,34
Beverley Knight,0.6851999999999999,0.726,0.6442,135.4215,0.227198,0.026238153999999996,0.07403,0.2273,44
Kaifi Khalil,0.6353,0.4586,0.4236999999999999,136.45430000000002,0.61387,0.00029126099999999996,0.055689999999999996,0.11227999999999998,60
Creeper,0.4558,0.8625999999999999,0.4455,139.81380000000001,0.004627200999999999,0.08682392000000001,0.05787,0.24069000000000002,39
Speckled Red,0.5196,0.33130000000000004,0.5872999999999999,111.8816,0.9587999999999999,0.23725356,0.05028000000000001,0.24366000000000004,10
Hanna Lindgren,0.20466999999999996,0.07599,0.07755,92.92580000000001,0.9409999999999998,0.8071000000000002,0.04379999999999999,0.13868,37
The Human League,0.6975999999999999,0.6715000000000001,0.6045,116.7809,0.13939600000000002,0.007188477,0.04853,0.13567,61
Héctor Lavoe,0.5676,0.7478999999999999,0.8200000000000001,107.23400000000001,0.56909,0.08950912099999998,0.04673,0.14386,64
END,0.2325,0.96,0.13747000000000004,133.94919999999996,4.467599999999999e-05,0.12907149999999998,0.15481,0.40487,37
Deutsches Symphonie-Orchester Berlin,0.3087,0.220184,0.2142,100.99530000000001,0.9265000000000001,0.8777000000000001,0.0375,0.23689000000000004,41
Graffiti Ghosts,0.518,0.8214,0.5126999999999999,111.21489999999999,0.044718680000000004,0.003487131,0.058679999999999996,0.17707,38
Bambie Thug,0.5829,0.758,0.4199,131.70559999999998,0.0225612,0.01871722,0.15125000000000002,0.32305,28
DaniLeigh,0.7355,0.5342,0.46089,124.09959999999998,0.18944,4.0187e-05,0.25507,0.13597,57
Dwan Hill,0.5344000000000001,0.5979000000000001,0.6318,113.72760000000001,0.41293100000000005,0.015472343000000003,0.08261,0.13207,27
Nana Adjoa,0.6264000000000001,0.5839000000000001,0.4737,122.9096,0.25319,0.4353809999999999,0.06361999999999998,0.11629999999999999,33
Betty Davis,0.6853,0.6471000000000001,0.8713,116.0664,0.24959000000000003,0.023718479999999997,0.11383000000000001,0.28385999999999995,37
The Flabbies,0.5497000000000001,0.6824999999999999,0.39028,107.3893,0.258843,0.8164,0.05243,0.12386,25
Funkadelic,0.5425,0.713,0.5690999999999999,125.4609,0.32888400000000007,0.128929538,0.09145,0.28030999999999995,51
Rick Estrin & The Nightcats,0.6246,0.6843999999999999,0.764,129.069,0.41559999999999997,0.08025536000000001,0.048859999999999994,0.17731000000000002,21
Makoto Kikuchi (CV: Hiromi Hirata),0.5907,0.8876,0.6479,125.20609999999999,0.21555,0.0031945810000000006,0.07753,0.24569999999999997,16
Contacto Norte,0.7021,0.7715000000000001,0.7833,127.1768,0.14599,0.022563417,0.07120000000000001,0.20803000000000002,47
Rosal,0.5561,0.49429999999999985,0.36419999999999997,115.96690000000001,0.36033000000000004,0.014418404,0.03708,0.42180999999999996,18
La Grande,0.6026999999999999,0.5557,0.6923999999999999,117.6346,0.20259999999999997,0.62531,0.11599000000000001,0.12769,4
Durante,0.7365,0.7747,0.36713999999999997,122.60249999999999,0.07076389999999999,0.67015,0.04221,0.12708999999999998,46
Modesty Plains,0.21439999999999998,0.12764599999999998,0.08501,86.2712,0.8805999999999999,0.8126999999999999,0.043230000000000005,0.13188000000000002,30
Stormie,0.21809999999999996,0.6578999999999999,0.07559999999999999,84.8028,0.1266954,0.8413999999999999,0.07082999999999999,0.3081,47
Sam Price Trio,0.7009000000000001,0.5611,0.7422,118.16579999999999,0.8035,0.00054239,0.06694,0.14523999999999998,25
Stanley Turrentine,0.5199999999999999,0.25843,0.3666,110.87479999999998,0.8050999999999998,0.41163999999999995,0.03901999999999999,0.13106999999999996,40
Robert John,0.47962,0.4596,0.56516,96.4185,0.54855,0.16477559999999997,0.04058,0.16844,37
Sam Amidon,0.5157,0.3302,0.33109,126.40889999999999,0.7651,0.17377120000000001,0.032619999999999996,0.11521999999999999,33
Serenity of Sound,0.26230000000000003,0.9249,0.019443,86.7219,0.4609205739999999,0.9423999999999999,0.08691,0.7626,33
Amr Diab,0.6765000000000001,0.6607,0.6208,105.67170000000002,0.3457,0.0006098080000000001,0.056569999999999995,0.14230000000000004,63
Grace Kelly,0.5206,0.38515,0.41930000000000006,112.404,0.58782,0.32940811999999997,0.08082,0.16233,33
Amil,0.712,0.7226000000000001,0.6271,125.89760000000001,0.20637499999999998,2.2374e-05,0.265,0.13623000000000002,47
Tsuchida Kasumi,0.13313000000000003,0.023160000000000004,0.09098999999999999,125.6827,0.8629000000000001,0.8095000000000001,0.04678,0.10711,36
Hip Linkchain,0.6431999999999999,0.4871,0.6054999999999999,134.2527,0.6774,0.37481000000000003,0.08353999999999999,0.12877,8
James Johnston,0.5821,0.7977000000000001,0.6559000000000001,125.47140000000002,0.11926999999999999,0.0,0.05846,0.12111000000000001,50
Bunji Garlin,0.7313,0.8609,0.7005,138.5118,0.20374999999999996,0.0048226169999999995,0.13371,0.19085,45
Ry Cooder,0.5231,0.40258099999999997,0.5801000000000001,136.9947,0.5402,0.26308613000000003,0.11445000000000002,0.29495,48
Jayco Beatz,0.7366999999999999,0.4171,0.31950000000000006,115.0936,0.25864,0.10176444800000002,0.13876,0.12316,24
Angelica,0.6666,0.6013,0.6471999999999998,112.6431,0.32957000000000003,0.021810282000000004,0.04561,0.14594000000000001,26
Soul Blind,0.40230000000000005,0.8743999999999998,0.2964,130.27259999999998,6.3956e-05,0.57132,0.05739999999999999,0.28409999999999996,41
Wun Two,0.6658,0.41935,0.6826000000000001,113.57340000000002,0.6161,0.703207,0.17783,0.11479999999999999,50
Zion Goins,0.5811,0.25935,0.35730000000000006,111.4364,0.6051,0.009877606,0.03891,0.20468999999999998,19
Chow Lee,0.6313,0.5930000000000001,0.4037,130.459,0.25574460000000004,5.04e-05,0.30087,0.16985999999999998,43
Hubert Daviz,0.6861,0.3937,0.6189,98.6052,0.289973,0.6937599999999999,0.24262,0.15681,32
Trio Leos,0.3269,0.04436999999999999,0.28066,108.81179999999999,0.9645999999999999,0.44895000000000007,0.039270000000000006,0.13765999999999998,19
The 502s,0.5751999999999999,0.6123000000000001,0.6231,123.7313,0.29274000000000006,0.0013280850000000001,0.04016,0.15056999999999998,55
Bahja Rodriguez,0.5982000000000001,0.4979,0.4393000000000001,124.085,0.24019999999999997,0.00014334,0.22174,0.10414000000000001,15
Ekkah,0.7709,0.6944000000000001,0.7476,111.7404,0.13352550000000002,0.144116817,0.054120000000000015,0.10196000000000001,34
Kenaniah,0.7295,0.38620000000000004,0.605,122.65539999999999,0.48710000000000003,0.062927316,0.062490000000000004,0.11164,55
Last Year's Man,0.4701000000000001,0.2883,0.2831,122.0836,0.7820000000000001,0.00517207,0.034510000000000006,0.10306,8
Andy Cizek,0.4526,0.9651,0.19849999999999998,122.8324,0.01001967,0.06133638600000001,0.16309,0.20221,42
Alice In Chains,0.3459,0.7878999999999999,0.42540000000000006,118.79160000000002,0.050719818000000014,0.031122566000000008,0.042800000000000005,0.21176,71
KASSEO,0.7175,0.6845,0.46661,115.70339999999999,0.3104982,0.776029,0.08868000000000001,0.09883,28
Alabama Shakes,0.5511,0.6686000000000001,0.4166,106.4952,0.384045,0.306988,0.052770000000000004,0.12037,59
Agustín Barrios Mangoré,0.32939999999999997,0.09253,0.31362999999999996,100.6484,0.9774999999999998,0.9149999999999998,0.04844,0.10794999999999999,38
Skales,0.8249999999999998,0.8064,0.7424000000000001,106.80199999999999,0.22233999999999998,0.008093747,0.09196,0.14716,47
Kweku Saunderson,0.7447999999999999,0.6721,0.32448,122.5421,0.04183937,0.509563,0.07538999999999998,0.16208999999999998,6
Embrace the Rain,0.17259,0.9363999999999999,0.009115,89.2145,0.6239198,0.8465,0.06323,0.7686999999999999,42
miss A,0.7444,0.7470000000000001,0.6357,131.85559999999998,0.0665252,0.000262102,0.055110000000000006,0.13467,48
Soldier Story,0.6265000000000001,0.5913000000000002,0.5684,135.33250000000004,0.33688399999999996,0.3282688,0.07923,0.13472,15
Joy Alexis,0.5715000000000001,0.37328,0.25229999999999997,116.48110000000001,0.7644000000000001,0.130999111,0.07383,0.14028999999999997,19
SadBoi,0.7166,0.6247000000000001,0.6098999999999999,123.3149,0.18484,0.06164502999999999,0.18442000000000003,0.19839,32
a vow,0.26924000000000003,0.051976,0.12290999999999999,100.8388,0.9160999999999999,0.8943000000000001,0.039049999999999994,0.08466,50
Phillip Moll,0.3345000000000001,0.13263000000000003,0.27468000000000004,110.146,0.9699,0.43895100000000004,0.0503,0.12304000000000001,24
Niklas Liepe,0.35495,0.15244,0.28593,124.65809999999999,0.8940000000000001,0.34409,0.050429999999999996,0.10768,32
Chyde,0.6517000000000002,0.599,0.40806,108.6655,0.32952000000000004,2.9900000000000002e-05,0.28446000000000005,0.13678,49
Korede Bello,0.7243,0.6609999999999999,0.6663999999999999,113.45710000000001,0.24379800000000004,0.001480042,0.15889999999999999,0.13819000000000004,51
anaiis,0.5663,0.47830000000000006,0.3776,131.1232,0.5832149999999999,0.0787278,0.12154000000000002,0.20289000000000001,32
Gareth Emery,0.5106999999999999,0.8116,0.26270000000000004,134.2816,0.027567,0.23289798999999997,0.04246,0.1819,56
Fuming Mouth,0.25,0.8995,0.28900000000000003,146.4298,2.124e-06,0.78145,0.07607,0.41991000000000006,27
Melendi,0.6532,0.7664,0.5576999999999999,140.01119999999997,0.33512000000000003,0.000849716,0.10071,0.14628000000000002,72
The Stylistics,0.5505,0.5071000000000001,0.5902,95.9696,0.6003999999999999,0.000136132,0.03658,0.32903,52
Elicê,0.7546999999999999,0.6924,0.47359999999999997,133.4335,0.10331810000000001,1.0099999999999998e-05,0.29950000000000004,0.13030000000000003,29
Upper90,0.7384999999999999,0.901,0.7469999999999999,146.0026,0.049753740000000005,0.6359999999999999,0.07355,0.12812,25
Guilt Trip,0.31690000000000007,0.9139999999999999,0.40140000000000003,144.1341,0.00044399999999999995,0.077972412,0.17060999999999998,0.17479,44
ERRE,0.5751000000000001,0.4614000000000001,0.4069,142.5849,0.6328,0.076237726,0.041870000000000004,0.14877,47
Violet Days,0.5828,0.6683999999999999,0.38736,125.80789999999999,0.19665999999999997,8.239e-06,0.05156000000000001,0.2964,59
Nazzereene,0.7217999999999999,0.825,0.47219999999999995,119.7911,0.0822562,0.09636559,0.08293999999999999,0.21847000000000003,37
Jacky Terrasson,0.5214,0.1326,0.22215,100.97299999999998,0.6848,0.6933130000000001,0.04574,0.14473,39
Tay Muletti,0.761,0.5524,0.5366000000000001,130.80540000000002,0.16867100000000002,9.789e-05,0.17166999999999996,0.20729999999999998,18
Anders Mogensen,0.48040000000000005,0.20534,0.22382000000000005,97.1879,0.8714000000000001,0.58857,0.03764000000000001,0.2366,40
MADEBYGODES,0.26178,0.025653000000000002,0.14168000000000003,108.65310000000002,0.9645999999999999,0.8093000000000001,0.036930000000000004,0.10447999999999999,53
Sierreños de Sinaloa,0.6642,0.48600000000000004,0.9009,117.81269999999999,0.47619999999999996,2.433e-06,0.044070000000000005,0.08837,26
Tokky Horror,0.4723,0.8237,0.483,153.5793,0.004403733999999999,0.29480751,0.11421999999999999,0.21106000000000003,20
Seba Kaapstad,0.5506,0.4627,0.43976,104.73600000000002,0.5881,0.13257414,0.11424999999999999,0.21680000000000002,17
Ian Noe,0.512,0.4723,0.4868,136.912,0.41044,8.0901e-05,0.03863,0.156,46
TV On The Radio,0.5043,0.8057999999999998,0.3959,124.23409999999998,0.0110043,0.013735999999999998,0.03919,0.18127,54
Lara Louise,0.7199000000000001,0.2213,0.46860000000000007,109.75429999999999,0.8657000000000001,0.0121256,0.03333,0.12397,31
SanelliX,0.6237,0.31389999999999996,0.30495000000000005,104.42370000000001,0.5468,0.8119999999999999,0.049620000000000004,0.20128,42
Andrew Montana,0.5788,0.3339,0.3482,96.05709999999999,0.7232000000000001,2.2522999999999998e-05,0.03619,0.10493000000000001,35
Drift,0.379,0.6702,0.26583999999999997,125.1102,0.10050941099999999,0.389569,0.04458000000000001,0.22324999999999995,15
Trio Del Norte,0.4253,0.20709999999999998,0.18811999999999998,125.24719999999999,0.9069,0.8750000000000002,0.033350000000000005,0.1182,49
Pat Nuño,0.5257999999999999,0.30118999999999996,0.2393,112.9066,0.8304050000000001,0.8029,0.039240000000000004,0.12476000000000002,2
Tyler Ward,0.4972,0.34369999999999995,0.2851,127.27559999999998,0.7468,2.16e-05,0.03722,0.12993,51
Rhey Osborne,0.7810999999999999,0.6416999999999999,0.5272,116.19869999999999,0.025945100000000006,0.15967964,0.07202,0.07733,27
Sbuda Man,0.8004,0.421,0.39239999999999997,115.00699999999999,0.035011999999999995,0.09594458,0.06275,0.06639,7
Britt Daniel,0.5072,0.7993999999999999,0.61,127.03569999999999,0.22373630000000003,0.004964753000000001,0.047189999999999996,0.30571000000000004,13
Mindeliq,0.6693,0.22476000000000002,0.3329,117.10130000000001,0.7995,0.8937000000000002,0.07264000000000001,0.11108,46
Kavinsky,0.5613000000000001,0.8055999999999999,0.3517,106.53570000000002,0.092627,0.20869569999999998,0.057330000000000006,0.19732999999999995,60
Laze,0.7411999999999999,0.6901,0.5745,106.27920000000002,0.5638,0.011175148,0.14362,0.13369999999999999,36
Bambi Lee Savage,0.4862,0.49269999999999997,0.33068000000000003,113.45210000000002,0.23579699999999995,0.12871769999999996,0.03128,0.13340000000000002,8
Jackson Wahengo,0.6800999999999999,0.7229,0.7265999999999999,121.96759999999998,0.5151,0.0065680009999999995,0.0742,0.17375000000000002,10
MF Eistee,0.7364,0.3745,0.6325000000000001,92.0036,0.46701,0.635167,0.22389,0.13241,43
Stereo Outdoor Sampling,0.12153,0.42354,0.034961000000000006,97.5699,0.10455890000000001,0.7663,0.06074999999999999,0.3503,41
The Burkharts,0.40300000000000014,0.6959,0.5694999999999999,137.11169999999998,0.0716858,0.062072300000000004,0.03367000000000001,0.1381,30
Romy,0.69,0.6757000000000001,0.4861,111.18140000000001,0.31815999999999994,0.0005472500000000001,0.06493999999999998,0.22832,62
Adam Melchor,0.4883,0.5238,0.4152000000000001,122.90889999999999,0.53154,0.016066658,0.037720000000000004,0.2292,52
Chicocurlyhead,0.7155,0.5987,0.4902,114.5806,0.199845,0.03405843,0.06744000000000001,0.17721000000000003,26
Sound Quelle,0.6229000000000001,0.7865,0.23208,118.19770000000001,0.033449900000000005,0.8263,0.03924999999999999,0.20385,48
Dead Melodies,0.174,0.09142,0.07513,95.37500000000001,0.7375,0.8526,0.038169999999999996,0.1081,29
SURAN,0.6513000000000001,0.5479999999999999,0.42652999999999996,118.0636,0.431453,1.6397999999999998e-05,0.04315000000000001,0.18298999999999999,51
Drifting Cowboys,0.6532,0.32330000000000003,0.7803000000000001,131.7667,0.7464000000000001,0.00035448,0.03634999999999999,0.12774,44
Adam Hawley,0.6865000000000001,0.7372000000000001,0.7377,113.69890000000001,0.22552,0.5151247,0.04523,0.16596,40
G. I. Gurdjieff,0.2955,0.03429,0.11048,102.6327,0.9674999999999999,0.8755000000000001,0.04939999999999999,0.098,34
Igna,0.7394000000000001,0.6669,0.4343,106.0506,0.3729,0.00225994,0.13733,0.16782,25
Bailey Zimmerman,0.49850000000000005,0.6741,0.49720000000000003,132.45499999999998,0.35021,4.6299999999999995e-07,0.0516,0.1446,74
Jon Becker,0.49219999999999997,0.7108,0.34718,129.7377,0.12371250000000003,0.001053565,0.07204999999999999,0.13346999999999998,41
Portland,0.7035,0.5727,0.46529999999999994,123.0459,0.1481986,0.2626143,0.05796,0.11782,21
The Charlie Daniels Band,0.5991,0.6182000000000001,0.7438,122.91749999999999,0.34758,2.638e-06,0.0499,0.18252,58
MVS,0.4013,0.14269,0.08946000000000001,98.6624,0.922,0.8697000000000001,0.036980000000000006,0.10912,38
Mont Duamel,0.6151,0.7276,0.4685999999999999,134.73639999999997,0.25175600000000004,0.193995207,0.18361999999999998,0.11752,31
Mama Gecko,0.6298,0.41850000000000004,0.28624000000000005,116.23540000000003,0.6753,0.76588,0.21102000000000004,0.19475000000000003,26
The Word Alive,0.45330000000000004,0.9205,0.3185,138.06690000000003,0.0022684599999999995,3.0672e-05,0.12448,0.19419999999999998,59
Secretto,0.6445000000000001,0.6169,0.841,137.6117,0.19482000000000002,2.7080999999999997e-05,0.06529,0.16612,40
Geoff Barrow,0.2706,0.08960900000000001,0.07321000000000001,114.86690000000002,0.8992000000000001,0.9006000000000002,0.0414,0.09439,38
Lily Maisky,0.14923000000000003,0.05108,0.07259,99.9547,0.9763999999999999,0.9276,0.0459,0.09455,24
Axian,0.6142,0.3626,0.47064000000000006,87.5061,0.5476,0.8158,0.07449,0.14425,42
Jimmy Liggins and His Drops Of Joy,0.5502999999999999,0.38330000000000003,0.7169,139.37310000000002,0.6115999999999999,0.005912078,0.053709999999999994,0.22483999999999998,13
Ren,0.7382,0.6288,0.6287,116.2618,0.5112,9.44e-07,0.20226000000000002,0.20327,60
Bragolin,0.5592,0.7732000000000001,0.36522000000000004,134.2477,0.05026119999999999,0.699391,0.033940000000000005,0.14678000000000002,39
Kenzo Balla,0.7101,0.7039000000000001,0.6321999999999999,147.7359,0.33664000000000005,0.0,0.3763,0.15653,49
The Allergies,0.7205,0.7090000000000002,0.7121,126.84020000000001,0.0231076,0.36293,0.060399999999999995,0.21853000000000003,44
Prison,0.4532000000000001,0.9545999999999999,0.3277,140.9903,0.0008298,0.008142892,0.17128000000000002,0.34086000000000005,24
VIOLENT VIRA,0.4386,0.7533000000000001,0.2989,138.69899999999998,0.02173612,0.146937586,0.04547,0.22832000000000002,54
ATB,0.6618,0.8817,0.5438,132.5387,0.129854,0.38447352799999995,0.0463,0.20246000000000003,63
Javed-Mohsin,0.5032,0.5459999999999999,0.38380000000000003,123.94980000000001,0.6129,0.004651002,0.04373,0.16494,66
Isleym,0.6500999999999999,0.6533,0.5718,119.4942,0.46160999999999996,1.991e-05,0.07195,0.1381,42
PIANO SHIFT,0.4534000000000001,0.8189,0.5637,138.9305,0.08626846000000002,0.67371,0.03516999999999999,0.24939999999999998,9
Jon Allen,0.6681000000000001,0.46319999999999995,0.6439000000000001,123.1881,0.42735,0.003030031,0.043089999999999996,0.13201000000000002,41
Hyphen,0.6182000000000001,0.8442999999999999,0.7348000000000001,109.2529,0.0351715,0.003006595,0.20573000000000002,0.24884999999999996,34
Fran,0.8138,0.5498000000000001,0.5597000000000001,121.89469999999999,0.0629984,0.33932,0.05825,0.12892,38
NOVELISTS,0.4231,0.9229,0.3115,143.9443,0.00962821,0.016279779999999997,0.11391,0.24585999999999997,46
Mr Diz,0.7986000000000001,0.35960000000000003,0.7020000000000002,103.19059999999999,0.31442990000000004,0.314771762,0.08836,0.09807,24
Ash,0.37400000000000005,0.9280999999999999,0.44849999999999995,147.6894,0.00396088,0.08217214199999999,0.09807,0.20949,44
James 'PJ' Spraggins,0.6387,0.5461,0.6286,103.3192,0.2965741,0.7781,0.03587,0.11416000000000001,30
PPK,0.6013,0.7733,0.5548,135.56400000000002,0.21254599999999996,0.7769,0.04167,0.11606000000000001,27
Paradis,0.6846,0.6224000000000001,0.43766999999999995,125.58729999999998,0.10414919999999998,0.5577000000000001,0.05381999999999999,0.12098,48
Brainstory,0.5645,0.5133,0.512,116.5058,0.34199,0.267533238,0.04436,0.18583,42
Ralph Peterson,0.47509999999999997,0.39652999999999994,0.5297,128.61579999999998,0.6820999999999999,0.7066,0.05055,0.14547000000000002,10
YONIRO,0.6212000000000001,0.6482,0.3570999999999999,126.0717,0.32272199999999995,0.07711215200000002,0.06509000000000001,0.15274,2
Menor Menor,0.7409999999999999,0.613,0.49160000000000004,136.20100000000002,0.3766,7.4576e-05,0.20013,0.2041,41
Skillz,0.7392,0.6599,0.37012,125.89759999999998,0.09082499999999999,0.274284,0.047599999999999996,0.13888000000000003,35
Pell,0.7457,0.631,0.6255999999999999,119.5085,0.16359,0.0017868220000000004,0.17758000000000004,0.15548,46
St Francis Hotel,0.5980000000000001,0.5330000000000001,0.39142,120.6153,0.201152,0.24022700000000002,0.07121000000000001,0.13689,27
Jamaican Reggae Cuts,0.7445,0.5177999999999999,0.6359000000000001,119.9126,0.16496,0.21728299999999995,0.045840000000000006,0.14901999999999999,46
Candiria,0.4363,0.9257,0.4840000000000001,134.81889999999999,0.00202192,0.049941030000000004,0.17169000000000004,0.16734000000000002,23
Jensen McRae,0.5752999999999999,0.42779999999999996,0.39730000000000004,109.2557,0.4387,0.001558943,0.057690000000000005,0.18031000000000003,44
The Broadcasters,0.47650000000000003,0.40153,0.3405,125.19579999999999,0.3755,0.4488042,0.037040000000000003,0.18786999999999998,28
Control,0.7740000000000001,0.7802999999999999,0.9322000000000001,119.2261,0.16904000000000002,0.076131605,0.045129999999999997,0.11957,54
Stephen Warbeck,0.16404000000000002,0.06838999999999999,0.06713,105.68699999999998,0.8984,0.9015999999999998,0.04179,0.1506,45
Ant Clemons,0.5908,0.5579,0.49540000000000006,126.1321,0.3306,4.0437e-05,0.12661999999999998,0.14700000000000002,48
Paul van Dyk,0.5588999999999998,0.9039000000000001,0.35614,135.4259,0.01052481,0.5668799999999999,0.036109999999999996,0.26117999999999997,55
Krystian Zimerman,0.22459999999999997,0.074334,0.058719999999999994,82.8324,0.9827999999999999,0.8903000000000001,0.04073,0.10755,46
Dangrangto,0.7182999999999999,0.4546,0.49960000000000004,120.24969999999999,0.37653,0.09263701399999999,0.11548,0.1693,35
Gayan Udawatta,0.612,0.49399999999999994,0.597,124.4186,0.45261000000000007,6.5246e-05,0.07214,0.1916,26
Ron Adelaar,0.3864000000000001,0.04281,0.1989,116.5805,0.9889999999999999,0.9353,0.040549999999999996,0.10562,56
K-Hand,0.725,0.8002999999999998,0.5004,143.801,0.10698646000000003,0.892,0.07067999999999999,0.09997,20
Lackluster,0.7158000000000001,0.5838,0.5515,128.66219999999998,0.24384,1.0626e-05,0.19341000000000003,0.24806000000000003,36
Rocco Ventrella,0.6589,0.6098,0.6662,107.18719999999999,0.24377000000000004,0.6251,0.032100000000000004,0.16063,27
Breathers,0.6067,0.7037000000000001,0.4652,129.05289999999997,0.05819499999999998,0.33449164000000003,0.056400000000000006,0.1394,2
Labbel Rec,0.7607000000000002,0.5809000000000001,0.5725,119.7402,0.26371999999999995,0.00022732000000000004,0.12321,0.13099,59
Alexander Carson,0.3638,0.32101999999999997,0.14287,97.0408,0.6624000000000001,0.400957,0.034570000000000004,0.12247,18
LeeHi,0.6346,0.5218,0.36290000000000006,116.5365,0.5311600000000001,3.5629999999999996e-05,0.04048,0.23107000000000003,66
Big Boy,0.8677000000000001,0.6817,0.593,110.75899999999999,0.064999,0.001344922,0.21031999999999998,0.19902000000000003,56
Emma Bale,0.5976999999999999,0.43870000000000003,0.32743,116.65469999999998,0.52001,0.07913434600000001,0.039900000000000005,0.1547,41
Tom Rosenthal,0.5307000000000001,0.11813000000000003,0.25547,116.6652,0.9507,0.22248922000000002,0.03782,0.10116,65
Saul Viera El Gavilancillo,0.6753000000000001,0.47030000000000005,0.8482,134.2672,0.43960999999999995,0.000142796,0.06645,0.10869999999999999,41
Linex,0.6555000000000001,0.7218,0.619,126.74029999999998,0.40154000000000006,0.00089982,0.12947999999999998,0.20505999999999996,18
Bo Carter,0.6060000000000001,0.28359999999999996,0.6255999999999999,117.8308,0.9669999999999999,0.006609300000000001,0.05526,0.10450999999999999,21
Marga Mbande,0.7789,0.6184000000000001,0.5398000000000001,113.343,0.37337000000000004,0.000568315,0.15943000000000002,0.13876000000000002,8
Record Setter,0.20736,0.6256,0.2601,110.05619999999999,0.000676481,0.53470347,0.06078,0.28541000000000005,21
Memphis Slim,0.5881000000000001,0.33083,0.6407,99.87070000000001,0.8905,0.35444657700000004,0.062329999999999997,0.11415000000000002,29
Literal,0.5648,0.8122,0.6967,131.7142,0.1141103,0.005140600000000001,0.03354,0.21281,36
Tim Allhoff,0.346,0.109707,0.12279999999999998,107.3047,0.959,0.56372678,0.04438,0.12593,28
Murphy's Law,0.39770000000000005,0.8788,0.5352999999999999,132.23680000000002,0.007124337,0.103087,0.07794999999999999,0.24467,27
Ratt,0.5782,0.8568,0.5341,123.2521,0.007540179999999999,0.010136007999999998,0.0497,0.15102,55
Luca Mazzillo,0.41290000000000004,0.041892,0.15003999999999998,116.18679999999999,0.9926999999999999,0.9456,0.051239999999999994,0.11002,42
Slikback,0.5147,0.7289999999999999,0.21387,119.57269999999998,0.1383662,0.5515001290000001,0.10072999999999999,0.25371,25
